"code","task","closeness","degree","score","type","age","Gender","Ethnicity","education","languages","Language","first.language","Disorders","Device","Distraction","Honesty"
"39293",1,"high","high",9,"lenient",21,"female","Malay","jc",3,"Malay, Arabic","yes","no","computer","not significant","no"
"39293",1,"high","low",9,"lenient",21,"female","Malay","jc",3,"Malay, Arabic","yes","no","computer","not significant","no"
"39296",1,"high","high",3,"strict",20,"female","Indian","jc",2,"Malay","yes","no","computer","no","no"
"39296",1,"low","low",1,"strict",20,"female","Indian","jc",2,"Malay","yes","no","computer","no","no"
"39296",1,"trial","trial",3,"strict",20,"female","Indian","jc",2,"Malay","yes","no","computer","no","no"
"39296",1,"high","high",3,"lenient",20,"female","Indian","jc",2,"Malay","yes","no","computer","no","no"
"39296",1,"high","low",2,"strict",20,"female","Indian","jc",2,"Malay","yes","no","computer","no","no"
"39296",1,"low","high",1,"strict",20,"female","Indian","jc",2,"Malay","yes","no","computer","no","no"
"39296",1,"trial","trial",3,"lenient",20,"female","Indian","jc",2,"Malay","yes","no","computer","no","no"
"39296",1,"high","low",2,"lenient",20,"female","Indian","jc",2,"Malay","yes","no","computer","no","no"
"39296",1,"low","high",1,"lenient",20,"female","Indian","jc",2,"Malay","yes","no","computer","no","no"
"39296",1,"low","low",1,"lenient",20,"female","Indian","jc",2,"Malay","yes","no","computer","no","no"
"39301",1,"high","low",6,"lenient",22,"male","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"39301",1,"high","low",6,"lenient",22,"male","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"39301",1,"trial","trial",3,"strict",22,"male","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"39301",1,"trial","trial",3,"strict",22,"male","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"39301",1,"trial","trial",3,"lenient",22,"male","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"39301",1,"trial","trial",3,"lenient",22,"male","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"39301",1,"high","high",6,"lenient",22,"male","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"39301",1,"high","high",6,"lenient",22,"male","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"39301",1,"low","high",7,"lenient",22,"male","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"39301",1,"low","high",7,"lenient",22,"male","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"39301",1,"high","low",6,"strict",22,"male","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"39301",1,"high","low",6,"strict",22,"male","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"39301",1,"high","high",6,"strict",22,"male","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"39301",1,"high","high",6,"strict",22,"male","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"39301",1,"low","high",7,"strict",22,"male","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"39301",1,"low","high",7,"strict",22,"male","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"39301",1,"low","low",3,"strict",22,"male","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"39301",1,"low","low",3,"strict",22,"male","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"39301",1,"low","low",4,"lenient",22,"male","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"39301",1,"low","low",4,"lenient",22,"male","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"39305",1,"trial","trial",3,"lenient",19,"female","Chinese","jc",3,"Chinese, Japanese","yes","no","computer","no","no"
"39305",1,"trial","trial",3,"lenient",19,"female","Chinese","jc",3,"Chinese, Japanese","yes","no","computer","no","no"
"39305",1,"high","high",9,"strict",19,"female","Chinese","jc",3,"Chinese, Japanese","yes","no","computer","no","no"
"39305",1,"high","high",9,"strict",19,"female","Chinese","jc",3,"Chinese, Japanese","yes","no","computer","no","no"
"39305",1,"high","low",10,"strict",19,"female","Chinese","jc",3,"Chinese, Japanese","yes","no","computer","no","no"
"39305",1,"high","low",10,"strict",19,"female","Chinese","jc",3,"Chinese, Japanese","yes","no","computer","no","no"
"39305",1,"low","low",8,"lenient",19,"female","Chinese","jc",3,"Chinese, Japanese","yes","no","computer","no","no"
"39305",1,"low","low",8,"lenient",19,"female","Chinese","jc",3,"Chinese, Japanese","yes","no","computer","no","no"
"39305",1,"low","high",10,"strict",19,"female","Chinese","jc",3,"Chinese, Japanese","yes","no","computer","no","no"
"39305",1,"low","high",10,"strict",19,"female","Chinese","jc",3,"Chinese, Japanese","yes","no","computer","no","no"
"39305",1,"low","high",10,"lenient",19,"female","Chinese","jc",3,"Chinese, Japanese","yes","no","computer","no","no"
"39305",1,"low","high",10,"lenient",19,"female","Chinese","jc",3,"Chinese, Japanese","yes","no","computer","no","no"
"39305",1,"low","low",8,"strict",19,"female","Chinese","jc",3,"Chinese, Japanese","yes","no","computer","no","no"
"39305",1,"low","low",8,"strict",19,"female","Chinese","jc",3,"Chinese, Japanese","yes","no","computer","no","no"
"39305",1,"trial","trial",3,"strict",19,"female","Chinese","jc",3,"Chinese, Japanese","yes","no","computer","no","no"
"39305",1,"trial","trial",3,"strict",19,"female","Chinese","jc",3,"Chinese, Japanese","yes","no","computer","no","no"
"39305",1,"high","low",10,"lenient",19,"female","Chinese","jc",3,"Chinese, Japanese","yes","no","computer","no","no"
"39305",1,"high","low",10,"lenient",19,"female","Chinese","jc",3,"Chinese, Japanese","yes","no","computer","no","no"
"39305",1,"high","high",9,"lenient",19,"female","Chinese","jc",3,"Chinese, Japanese","yes","no","computer","no","no"
"39305",1,"high","high",9,"lenient",19,"female","Chinese","jc",3,"Chinese, Japanese","yes","no","computer","no","no"
"39315",1,"high","high",9,"strict",20,"male","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"39315",1,"high","high",9,"strict",20,"male","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"39315",1,"high","low",8,"strict",20,"male","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"39315",1,"high","low",8,"strict",20,"male","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"39315",1,"low","high",7,"strict",20,"male","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"39315",1,"low","high",7,"strict",20,"male","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"39315",1,"low","low",8,"strict",20,"male","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"39315",1,"low","low",8,"strict",20,"male","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"39315",1,"trial","trial",3,"lenient",20,"male","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"39315",1,"trial","trial",3,"lenient",20,"male","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"39315",1,"low","high",8,"lenient",20,"male","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"39315",1,"low","high",8,"lenient",20,"male","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"39315",1,"trial","trial",3,"strict",20,"male","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"39315",1,"trial","trial",3,"strict",20,"male","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"39315",1,"low","low",9,"lenient",20,"male","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"39315",1,"low","low",9,"lenient",20,"male","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"39315",1,"high","low",9,"lenient",20,"male","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"39315",1,"high","low",9,"lenient",20,"male","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"39315",1,"high","high",9,"lenient",20,"male","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"39315",1,"high","high",9,"lenient",20,"male","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"39322",1,"high","low",9,"strict",24,"male","Chinese","jc",3,"Chinese, Japanese","yes","no","computer","no","no"
"39322",1,"high","low",9,"strict",24,"male","Chinese","jc",3,"Chinese, Japanese","yes","no","computer","no","no"
"39322",1,"low","low",9,"strict",24,"male","Chinese","jc",3,"Chinese, Japanese","yes","no","computer","no","no"
"39322",1,"low","low",9,"strict",24,"male","Chinese","jc",3,"Chinese, Japanese","yes","no","computer","no","no"
"39322",1,"high","high",8,"strict",24,"male","Chinese","jc",3,"Chinese, Japanese","yes","no","computer","no","no"
"39322",1,"high","high",8,"strict",24,"male","Chinese","jc",3,"Chinese, Japanese","yes","no","computer","no","no"
"39322",1,"low","high",10,"strict",24,"male","Chinese","jc",3,"Chinese, Japanese","yes","no","computer","no","no"
"39322",1,"low","high",10,"strict",24,"male","Chinese","jc",3,"Chinese, Japanese","yes","no","computer","no","no"
"39322",1,"low","low",9,"lenient",24,"male","Chinese","jc",3,"Chinese, Japanese","yes","no","computer","no","no"
"39322",1,"low","low",9,"lenient",24,"male","Chinese","jc",3,"Chinese, Japanese","yes","no","computer","no","no"
"39322",1,"high","high",8,"lenient",24,"male","Chinese","jc",3,"Chinese, Japanese","yes","no","computer","no","no"
"39322",1,"high","high",8,"lenient",24,"male","Chinese","jc",3,"Chinese, Japanese","yes","no","computer","no","no"
"39322",1,"high","low",9,"lenient",24,"male","Chinese","jc",3,"Chinese, Japanese","yes","no","computer","no","no"
"39322",1,"high","low",9,"lenient",24,"male","Chinese","jc",3,"Chinese, Japanese","yes","no","computer","no","no"
"39322",1,"trial","trial",3,"lenient",24,"male","Chinese","jc",3,"Chinese, Japanese","yes","no","computer","no","no"
"39322",1,"trial","trial",3,"lenient",24,"male","Chinese","jc",3,"Chinese, Japanese","yes","no","computer","no","no"
"39322",1,"trial","trial",3,"strict",24,"male","Chinese","jc",3,"Chinese, Japanese","yes","no","computer","no","no"
"39322",1,"trial","trial",3,"strict",24,"male","Chinese","jc",3,"Chinese, Japanese","yes","no","computer","no","no"
"39322",1,"low","high",10,"lenient",24,"male","Chinese","jc",3,"Chinese, Japanese","yes","no","computer","no","no"
"39322",1,"low","high",10,"lenient",24,"male","Chinese","jc",3,"Chinese, Japanese","yes","no","computer","no","no"
"39401",1,"high","low",9,"lenient",19,"female","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"39401",1,"high","low",9,"lenient",19,"female","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"39401",1,"low","high",9,"lenient",19,"female","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"39401",1,"low","high",9,"lenient",19,"female","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"39401",1,"low","low",9,"lenient",19,"female","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"39401",1,"low","low",9,"lenient",19,"female","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"39401",1,"low","low",8,"strict",19,"female","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"39401",1,"low","low",8,"strict",19,"female","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"39401",1,"high","high",9,"lenient",19,"female","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"39401",1,"high","high",9,"lenient",19,"female","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"39401",1,"trial","trial",1,"strict",19,"female","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"39401",1,"trial","trial",1,"strict",19,"female","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"39401",1,"trial","trial",1,"lenient",19,"female","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"39401",1,"trial","trial",1,"lenient",19,"female","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"39401",1,"high","high",9,"strict",19,"female","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"39401",1,"high","high",9,"strict",19,"female","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"39401",1,"high","low",9,"strict",19,"female","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"39401",1,"high","low",9,"strict",19,"female","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"39401",1,"low","high",9,"strict",19,"female","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"39401",1,"low","high",9,"strict",19,"female","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"39558",1,"trial","trial",3,"lenient",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"39558",1,"trial","trial",3,"lenient",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"39558",1,"high","high",5,"strict",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"39558",1,"high","high",5,"strict",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"39558",1,"high","low",5,"strict",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"39558",1,"high","low",5,"strict",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"39558",1,"trial","trial",3,"strict",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"39558",1,"trial","trial",3,"strict",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"39558",1,"low","high",5,"strict",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"39558",1,"low","high",5,"strict",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"39558",1,"low","high",5,"lenient",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"39558",1,"low","high",5,"lenient",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"39558",1,"low","low",9,"lenient",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"39558",1,"low","low",9,"lenient",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"39558",1,"high","high",5,"lenient",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"39558",1,"high","high",5,"lenient",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"39558",1,"high","low",6,"lenient",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"39558",1,"high","low",6,"lenient",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"39558",1,"low","low",9,"strict",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"39558",1,"low","low",9,"strict",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"39566",1,"high","high",6,"strict",22,"male","Chinese","jc",2,"chinese","yes","no","computer","no","no"
"39566",1,"high","high",6,"strict",22,"male","Chinese","jc",2,"chinese","yes","no","computer","no","no"
"39566",1,"low","low",6,"strict",22,"male","Chinese","jc",2,"chinese","yes","no","computer","no","no"
"39566",1,"low","low",6,"strict",22,"male","Chinese","jc",2,"chinese","yes","no","computer","no","no"
"39566",1,"high","high",6,"lenient",22,"male","Chinese","jc",2,"chinese","yes","no","computer","no","no"
"39566",1,"high","high",6,"lenient",22,"male","Chinese","jc",2,"chinese","yes","no","computer","no","no"
"39566",1,"high","low",2,"strict",22,"male","Chinese","jc",2,"chinese","yes","no","computer","no","no"
"39566",1,"high","low",2,"strict",22,"male","Chinese","jc",2,"chinese","yes","no","computer","no","no"
"39566",1,"low","high",5,"strict",22,"male","Chinese","jc",2,"chinese","yes","no","computer","no","no"
"39566",1,"low","high",5,"strict",22,"male","Chinese","jc",2,"chinese","yes","no","computer","no","no"
"39566",1,"low","low",6,"lenient",22,"male","Chinese","jc",2,"chinese","yes","no","computer","no","no"
"39566",1,"low","low",6,"lenient",22,"male","Chinese","jc",2,"chinese","yes","no","computer","no","no"
"39566",1,"trial","trial",3,"strict",22,"male","Chinese","jc",2,"chinese","yes","no","computer","no","no"
"39566",1,"trial","trial",3,"strict",22,"male","Chinese","jc",2,"chinese","yes","no","computer","no","no"
"39566",1,"trial","trial",3,"lenient",22,"male","Chinese","jc",2,"chinese","yes","no","computer","no","no"
"39566",1,"trial","trial",3,"lenient",22,"male","Chinese","jc",2,"chinese","yes","no","computer","no","no"
"39566",1,"high","low",2,"lenient",22,"male","Chinese","jc",2,"chinese","yes","no","computer","no","no"
"39566",1,"high","low",2,"lenient",22,"male","Chinese","jc",2,"chinese","yes","no","computer","no","no"
"39566",1,"low","high",5,"lenient",22,"male","Chinese","jc",2,"chinese","yes","no","computer","no","no"
"39566",1,"low","high",5,"lenient",22,"male","Chinese","jc",2,"chinese","yes","no","computer","no","no"
"39654",1,"low","low",2,"strict",21,"female","Malay","bachelor",2,"Malay","yes","no","computer","no","no"
"39654",1,"low","high",4,"strict",21,"female","Malay","bachelor",2,"Malay","yes","no","computer","no","no"
"39654",1,"high","high",4,"lenient",21,"female","Malay","bachelor",2,"Malay","yes","no","computer","no","no"
"39654",1,"trial","trial",3,"strict",21,"female","Malay","bachelor",2,"Malay","yes","no","computer","no","no"
"39654",1,"high","low",3,"strict",21,"female","Malay","bachelor",2,"Malay","yes","no","computer","no","no"
"39654",1,"high","low",3,"lenient",21,"female","Malay","bachelor",2,"Malay","yes","no","computer","no","no"
"39654",1,"high","high",4,"strict",21,"female","Malay","bachelor",2,"Malay","yes","no","computer","no","no"
"39654",1,"trial","trial",3,"lenient",21,"female","Malay","bachelor",2,"Malay","yes","no","computer","no","no"
"39654",1,"low","high",4,"lenient",21,"female","Malay","bachelor",2,"Malay","yes","no","computer","no","no"
"39654",1,"low","low",2,"lenient",21,"female","Malay","bachelor",2,"Malay","yes","no","computer","no","no"
"39717",1,"low","high",6,"lenient",20,"female","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"39717",1,"low","low",5,"strict",20,"female","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"39717",1,"low","low",5,"lenient",20,"female","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"39717",1,"high","high",6,"strict",20,"female","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"39717",1,"trial","trial",3,"strict",20,"female","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"39717",1,"high","high",6,"lenient",20,"female","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"39717",1,"high","low",7,"lenient",20,"female","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"39717",1,"low","high",4,"strict",20,"female","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"39717",1,"high","low",7,"strict",20,"female","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"39717",1,"trial","trial",3,"lenient",20,"female","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"39754",1,"high","high",9,"strict",21,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"39754",1,"high","high",9,"strict",21,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"39754",1,"low","low",9,"strict",21,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"39754",1,"low","low",9,"strict",21,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"39754",1,"high","low",9,"strict",21,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"39754",1,"high","low",9,"strict",21,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"39754",1,"low","high",9,"strict",21,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"39754",1,"low","high",9,"strict",21,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"39754",1,"high","high",9,"lenient",21,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"39754",1,"high","high",9,"lenient",21,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"39754",1,"low","high",9,"lenient",21,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"39754",1,"low","high",9,"lenient",21,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"39754",1,"low","low",9,"lenient",21,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"39754",1,"low","low",9,"lenient",21,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"39754",1,"trial","trial",3,"lenient",21,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"39754",1,"trial","trial",3,"lenient",21,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"39754",1,"high","low",9,"lenient",21,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"39754",1,"high","low",9,"lenient",21,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"39754",1,"trial","trial",3,"strict",21,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"39754",1,"trial","trial",3,"strict",21,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"39777",1,"high","high",3,"strict",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"39777",1,"low","high",3,"strict",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"39777",1,"trial","trial",3,"strict",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"39777",1,"high","low",3,"strict",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"39777",1,"low","low",4,"lenient",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"39777",1,"low","low",4,"strict",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"39777",1,"high","high",3,"lenient",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"39777",1,"high","low",3,"lenient",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"39777",1,"trial","trial",3,"lenient",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"39777",1,"low","high",3,"lenient",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"39780",1,"high","low",3,"strict",21,"male","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"39780",1,"trial","trial",3,"strict",21,"male","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"39780",1,"low","high",4,"strict",21,"male","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"39780",1,"high","low",3,"lenient",21,"male","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"39780",1,"high","high",4,"strict",21,"male","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"39780",1,"high","high",4,"lenient",21,"male","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"39780",1,"low","high",4,"lenient",21,"male","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"39780",1,"low","low",3,"strict",21,"male","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"39780",1,"trial","trial",3,"lenient",21,"male","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"39780",1,"low","low",3,"lenient",21,"male","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"39956",2,"high","high",10,"lenient",25,"male","Chinese","jc",2,"chinese","yes","no","computer","no","no"
"39956",2,"high","high",10,"lenient",25,"male","Chinese","jc",2,"chinese","yes","no","computer","no","no"
"39956",2,"low","low",10,"lenient",25,"male","Chinese","jc",2,"chinese","yes","no","computer","no","no"
"39956",2,"low","low",10,"lenient",25,"male","Chinese","jc",2,"chinese","yes","no","computer","no","no"
"39956",2,"trial","trial",3,"lenient",25,"male","Chinese","jc",2,"chinese","yes","no","computer","no","no"
"39956",2,"trial","trial",3,"lenient",25,"male","Chinese","jc",2,"chinese","yes","no","computer","no","no"
"39956",2,"high","low",9,"strict",25,"male","Chinese","jc",2,"chinese","yes","no","computer","no","no"
"39956",2,"high","low",9,"strict",25,"male","Chinese","jc",2,"chinese","yes","no","computer","no","no"
"39956",2,"high","low",10,"lenient",25,"male","Chinese","jc",2,"chinese","yes","no","computer","no","no"
"39956",2,"high","low",10,"lenient",25,"male","Chinese","jc",2,"chinese","yes","no","computer","no","no"
"39956",2,"low","high",10,"lenient",25,"male","Chinese","jc",2,"chinese","yes","no","computer","no","no"
"39956",2,"low","high",10,"lenient",25,"male","Chinese","jc",2,"chinese","yes","no","computer","no","no"
"39956",2,"high","high",8,"strict",25,"male","Chinese","jc",2,"chinese","yes","no","computer","no","no"
"39956",2,"high","high",8,"strict",25,"male","Chinese","jc",2,"chinese","yes","no","computer","no","no"
"39956",2,"low","low",9,"strict",25,"male","Chinese","jc",2,"chinese","yes","no","computer","no","no"
"39956",2,"low","low",9,"strict",25,"male","Chinese","jc",2,"chinese","yes","no","computer","no","no"
"39956",2,"trial","trial",3,"strict",25,"male","Chinese","jc",2,"chinese","yes","no","computer","no","no"
"39956",2,"trial","trial",3,"strict",25,"male","Chinese","jc",2,"chinese","yes","no","computer","no","no"
"39956",2,"low","high",9,"strict",25,"male","Chinese","jc",2,"chinese","yes","no","computer","no","no"
"39956",2,"low","high",9,"strict",25,"male","Chinese","jc",2,"chinese","yes","no","computer","no","no"
"39957",2,"high","high",10,"strict",19,"male","Chinese","jc",3,"Mandarin, Indonesian","no","no","computer","yes","no"
"39957",2,"high","high",10,"strict",19,"male","Chinese","jc",3,"Mandarin, Indonesian","no","no","computer","yes","no"
"39957",2,"low","low",9,"strict",19,"male","Chinese","jc",3,"Mandarin, Indonesian","no","no","computer","yes","no"
"39957",2,"low","low",9,"strict",19,"male","Chinese","jc",3,"Mandarin, Indonesian","no","no","computer","yes","no"
"39957",2,"low","high",10,"lenient",19,"male","Chinese","jc",3,"Mandarin, Indonesian","no","no","computer","yes","no"
"39957",2,"low","high",10,"lenient",19,"male","Chinese","jc",3,"Mandarin, Indonesian","no","no","computer","yes","no"
"39957",2,"high","low",10,"strict",19,"male","Chinese","jc",3,"Mandarin, Indonesian","no","no","computer","yes","no"
"39957",2,"high","low",10,"strict",19,"male","Chinese","jc",3,"Mandarin, Indonesian","no","no","computer","yes","no"
"39957",2,"trial","trial",2,"lenient",19,"male","Chinese","jc",3,"Mandarin, Indonesian","no","no","computer","yes","no"
"39957",2,"trial","trial",2,"lenient",19,"male","Chinese","jc",3,"Mandarin, Indonesian","no","no","computer","yes","no"
"39957",2,"high","low",10,"lenient",19,"male","Chinese","jc",3,"Mandarin, Indonesian","no","no","computer","yes","no"
"39957",2,"high","low",10,"lenient",19,"male","Chinese","jc",3,"Mandarin, Indonesian","no","no","computer","yes","no"
"39957",2,"low","low",10,"lenient",19,"male","Chinese","jc",3,"Mandarin, Indonesian","no","no","computer","yes","no"
"39957",2,"low","low",10,"lenient",19,"male","Chinese","jc",3,"Mandarin, Indonesian","no","no","computer","yes","no"
"39957",2,"low","high",9,"strict",19,"male","Chinese","jc",3,"Mandarin, Indonesian","no","no","computer","yes","no"
"39957",2,"low","high",9,"strict",19,"male","Chinese","jc",3,"Mandarin, Indonesian","no","no","computer","yes","no"
"39957",2,"high","high",10,"lenient",19,"male","Chinese","jc",3,"Mandarin, Indonesian","no","no","computer","yes","no"
"39957",2,"high","high",10,"lenient",19,"male","Chinese","jc",3,"Mandarin, Indonesian","no","no","computer","yes","no"
"39957",2,"trial","trial",2,"strict",19,"male","Chinese","jc",3,"Mandarin, Indonesian","no","no","computer","yes","no"
"39957",2,"trial","trial",2,"strict",19,"male","Chinese","jc",3,"Mandarin, Indonesian","no","no","computer","yes","no"
"39963",2,"high","high",10,"strict",19,"female","Chinese","jc",3,"Chinese, Korean","yes","no","computer","not significant","no"
"39963",2,"high","high",10,"strict",19,"female","Chinese","jc",3,"Chinese, Korean","yes","no","computer","not significant","no"
"39963",2,"high","low",9,"strict",19,"female","Chinese","jc",3,"Chinese, Korean","yes","no","computer","not significant","no"
"39963",2,"high","low",9,"strict",19,"female","Chinese","jc",3,"Chinese, Korean","yes","no","computer","not significant","no"
"39963",2,"low","low",9,"strict",19,"female","Chinese","jc",3,"Chinese, Korean","yes","no","computer","not significant","no"
"39963",2,"low","low",9,"strict",19,"female","Chinese","jc",3,"Chinese, Korean","yes","no","computer","not significant","no"
"39963",2,"trial","trial",1,"strict",19,"female","Chinese","jc",3,"Chinese, Korean","yes","no","computer","not significant","no"
"39963",2,"trial","trial",1,"strict",19,"female","Chinese","jc",3,"Chinese, Korean","yes","no","computer","not significant","no"
"39963",2,"trial","trial",2,"lenient",19,"female","Chinese","jc",3,"Chinese, Korean","yes","no","computer","not significant","no"
